Date,pos,neg,neu,compound
2000-03-18,0.0726388888888888,0.0445555555555555,0.8827500000000001,0.2164111111111111
2000-03-19,0.0840882352941176,0.0416764705882353,0.8742058823529414,0.1337058823529411
2000-03-20,0.0556896551724138,0.0476551724137931,0.8967586206896551,0.0813931034482758
2000-03-21,0.1130731707317073,0.0338292682926829,0.8531463414634144,0.3988634146341464
2000-03-22,0.0746734693877551,0.0457755102040816,0.8795918367346941,0.2123285714285714
2000-03-23,0.0853529411764706,0.0337647058823529,0.8808627450980395,0.3098999999999999
2000-03-24,0.0714222222222222,0.0425777777777777,0.8860222222222223,0.2299044444444445
2000-03-25,0.0838571428571428,0.0330714285714285,0.8830238095238097,0.3021738095238096
2000-03-26,0.0823589743589743,0.0443846153846153,0.8732307692307694,0.2147820512820512
2000-03-27,0.0674848484848485,0.0372727272727272,0.8952121212121213,0.2295363636363636
2000-03-28,0.0721621621621621,0.040081081081081,0.8877297297297299,0.2781405405405405
2000-03-29,0.0852441860465116,0.0309883720930232,0.8837441860465114,0.3294662790697673
2000-03-30,0.0803720930232558,0.0452558139534883,0.8743720930232555,0.2486488372093022
2000-03-31,0.0758444444444444,0.0347555555555555,0.8894222222222221,0.2655955555555556
2000-04-01,0.0815757575757575,0.0473333333333333,0.8711818181818183,0.1970454545454545
2000-04-02,0.0859459459459459,0.0514864864864864,0.8626216216216218,0.0972135135135134
2000-04-03,0.0766578947368421,0.0293947368421052,0.8940263157894739,0.2705842105263157
2000-04-04,0.0800178571428571,0.0349464285714285,0.8850535714285712,0.2524678571428569
2000-04-05,0.0918124999999999,0.0309375,0.8773333333333332,0.3494041666666665
2000-04-06,0.081390243902439,0.0361951219512195,0.8823170731707318,0.2663585365853658
2000-04-07,0.083560975609756,0.0465609756097561,0.8699268292682927,0.2183390243902438
2000-04-08,0.0644222222222222,0.0503777777777777,0.885177777777778,0.0584866666666666
2000-04-09,0.0912727272727272,0.036590909090909,0.8721136363636361,0.227390909090909
2000-04-10,0.05646875,0.0383124999999999,0.90515625,0.130409375
2000-04-11,0.0735652173913043,0.026695652173913,0.8997391304347824,0.2683065217391304
2000-04-12,0.0961666666666666,0.0389166666666666,0.864875,0.3384520833333333
2000-04-13,0.1141176470588235,0.0436470588235294,0.84225,0.3885470588235295
2000-04-14,0.1093414634146341,0.0303658536585365,0.8602926829268293,0.4129365853658537
2000-04-15,0.0834390243902439,0.0634146341463414,0.8530487804878051,0.2654853658536585
2000-04-16,0.0754545454545454,0.0645151515151515,0.8600000000000002,0.1258030303030303
2000-04-17,0.0731388888888889,0.0525277777777777,0.8742222222222221,0.1580694444444444
2000-04-18,0.099265306122449,0.0464897959183673,0.8541428571428569,0.3775142857142857
2000-04-19,0.1146818181818181,0.032340909090909,0.8529772727272728,0.4475227272727275
2000-04-20,0.0978205128205128,0.0531282051282051,0.8490512820512819,0.2537025641025641
2000-04-21,0.0748333333333333,0.0394722222222222,0.8856944444444445,0.1862583333333333
2000-04-22,0.0840263157894736,0.052,0.8638157894736843,0.2290263157894737
2000-04-23,0.0894523809523809,0.0559047619047619,0.8545714285714286,0.1751523809523809
2000-04-24,0.0594827586206896,0.0489655172413793,0.8914482758620689,0.0875206896551724
2000-04-25,0.0692857142857142,0.0398571428571428,0.8908163265306124,0.1739183673469387
2000-04-26,0.0885238095238095,0.031547619047619,0.8799285714285714,0.3680404761904762
2000-04-27,0.0896818181818182,0.0533636363636363,0.8570227272727272,0.179790909090909
2000-04-28,0.0714722222222222,0.0486388888888888,0.8799166666666667,0.2205666666666667
2000-04-29,0.0797105263157894,0.0536052631578947,0.8667105263157895,0.1749578947368421
2000-04-30,0.0711111111111111,0.0540277777777777,0.8749444444444445,0.1195611111111111
2000-05-01,0.0752068965517241,0.0275172413793103,0.8973103448275864,0.2633620689655172
2000-05-02,0.0871162790697674,0.044813953488372,0.8680465116279067,0.2458465116279069
2000-05-03,0.07574,0.03356,0.8906799999999999,0.245734
2000-05-04,0.0749599999999999,0.0475799999999999,0.87744,0.197368
2000-05-05,0.0791521739130434,0.0428260869565217,0.8780434782608694,0.2801478260869565
2000-05-06,0.08975,0.0489166666666666,0.8614166666666665,0.3126777777777778
2000-05-07,0.0705151515151515,0.0578181818181818,0.8716969696969696,0.0609545454545454
2000-05-08,0.0562424242424242,0.0302727272727272,0.9134848484848486,0.1466727272727273
2000-05-09,0.0704666666666666,0.0278,0.9017111111111112,0.2636955555555555
2000-05-10,0.0820408163265306,0.0391632653061224,0.8787959183673466,0.2422836734693877
2000-05-11,0.09586,0.04042,0.8636800000000001,0.280638
2000-05-12,0.07372,0.0471799999999999,0.8790000000000002,0.14969
2000-05-13,0.0939166666666666,0.0406388888888888,0.8654722222222222,0.3328361111111111
2000-05-14,0.0754594594594594,0.0402972972972973,0.8842972972972973,0.2228135135135135
2000-05-15,0.0917878787878787,0.0333939393939394,0.8747878787878789,0.2717939393939394
2000-05-16,0.08595,0.036,0.8780000000000001,0.3532624999999999
2000-05-17,0.0768888888888889,0.0481777777777777,0.8749555555555554,0.2047911111111111
2000-05-18,0.0922916666666666,0.0405,0.8672291666666668,0.26793125
2000-05-19,0.09066,0.0488399999999999,0.8604799999999999,0.277948
2000-05-20,0.0887631578947368,0.0388947368421052,0.8722631578947369,0.2891157894736843
2000-05-21,0.0781666666666666,0.037,0.8847857142857142,0.2207833333333333
2000-05-22,0.0749354838709677,0.0341612903225806,0.8910000000000002,0.1763387096774193
2000-05-23,0.0897692307692307,0.037076923076923,0.8731538461538462,0.300925
2000-05-24,0.0845416666666666,0.0366666666666666,0.8788125000000003,0.2320583333333333
2000-05-25,0.0938372093023256,0.0373720930232558,0.8688372093023256,0.2450418604651162
2000-05-26,0.0851458333333333,0.0336458333333333,0.8813124999999999,0.3072708333333334
2000-05-27,0.0856111111111111,0.0638888888888888,0.8503888888888889,0.18615
2000-05-28,0.0845135135135135,0.0555945945945946,0.8596756756756757,0.170672972972973
2000-05-29,0.1140526315789473,0.0238947368421052,0.8621578947368421,0.4547052631578947
2000-05-30,0.0612058823529411,0.0443823529411764,0.8943823529411765,0.0439235294117647
2000-05-31,0.1029285714285714,0.0342619047619047,0.8627857142857142,0.3514119047619048
2000-06-01,0.0693023255813953,0.0444186046511628,0.8862790697674416,0.2179
2000-06-02,0.0988510638297872,0.0304893617021276,0.8706595744680853,0.3820127659574468
2000-06-03,0.0992571428571428,0.0290571428571428,0.8716285714285714,0.4071542857142857
2000-06-04,0.0850909090909091,0.036060606060606,0.8788787878787878,0.2517818181818182
2000-06-05,0.0678666666666666,0.0457999999999999,0.8863666666666666,0.07719
2000-06-06,0.0889736842105263,0.0358947368421052,0.8750789473684208,0.3203868421052631
2000-06-07,0.0848444444444444,0.0269666666666666,0.8881555555555554,0.3708688888888889
2000-06-08,0.061639344262295,0.045327868852459,0.8930655737704918,0.1486475409836065
2000-06-09,0.0986734693877551,0.0330204081632653,0.8682244897959185,0.3738346938775509
2000-06-10,0.0957647058823529,0.0467941176470588,0.8574117647058823,0.2927088235294118
2000-06-11,0.0947714285714285,0.0461428571428571,0.8590571428571426,0.3089599999999999
2000-06-12,0.0583142857142857,0.0352571428571428,0.9063714285714286,0.1535971428571428
2000-06-13,0.0843999999999999,0.02905,0.8865749999999999,0.335485
2000-06-14,0.0914318181818181,0.0387727272727272,0.8696818181818181,0.3165227272727273
2000-06-15,0.0674285714285714,0.0431904761904761,0.8893095238095238,0.2207214285714286
2000-06-16,0.0891333333333333,0.0347111111111111,0.8761111111111112,0.3258133333333332
2000-06-17,0.0938125,0.0497708333333333,0.8565,0.2331916666666666
2000-06-18,0.0677096774193548,0.038258064516129,0.8940645161290323,0.1211612903225806
2000-06-19,0.054235294117647,0.0422058823529411,0.903558823529412,0.1000882352941176
2000-06-20,0.0751132075471698,0.0399245283018867,0.8849622641509433,0.2282679245283019
2000-06-21,0.0814047619047619,0.0419523809523809,0.8766190476190475,0.227697619047619
2000-06-22,0.0654736842105263,0.038078947368421,0.8964473684210525,0.1897157894736842
2000-06-23,0.0753636363636363,0.0284545454545454,0.8962499999999998,0.2964681818181817
2000-06-24,0.0868478260869565,0.0487391304347826,0.8644347826086959,0.2833847826086956
2000-06-25,0.08603125,0.0391875,0.87471875,0.1576499999999999
2000-06-26,0.0636666666666666,0.0454999999999999,0.8907999999999999,0.10958
2000-06-27,0.0662439024390243,0.0509268292682926,0.8828536585365856,0.1896341463414634
2000-06-28,0.088075,0.038725,0.8731249999999997,0.3175025
2000-06-29,0.0881428571428571,0.0366666666666666,0.8750952380952383,0.3151380952380952
2000-06-30,0.0860999999999999,0.03405,0.8798750000000002,0.2881074999999999
2000-07-01,0.0733939393939394,0.0331515151515151,0.8933030303030303,0.2701787878787878
2000-07-02,0.0888666666666666,0.0300333333333333,0.8810000000000001,0.32313
2000-07-03,0.0754838709677419,0.0407741935483871,0.8837741935483872,0.1348677419354838
2000-07-04,0.0634499999999999,0.035525,0.9010250000000004,0.202575
2000-07-05,0.063,0.06,0.877,-0.0381423076923077
2000-07-06,0.0810444444444444,0.0316444444444444,0.8873333333333333,0.3449844444444445
2000-07-07,0.081,0.0475,0.8714500000000001,0.2077725
2000-07-08,0.0815428571428571,0.0438285714285714,0.8746285714285713,0.3077428571428571
2000-07-09,0.115,0.0440294117647058,0.8409117647058821,0.2682764705882353
2000-07-10,0.0735172413793103,0.0450689655172413,0.8813793103448275,0.1510551724137931
2000-07-11,0.1025777777777778,0.0268444444444444,0.8705555555555553,0.4289177777777778
2000-07-12,0.0867826086956521,0.0345,0.8787826086956522,0.3509739130434782
2000-07-13,0.0764651162790697,0.0306046511627906,0.8929767441860464,0.2639744186046512
2000-07-14,0.0851162790697674,0.0381162790697674,0.876767441860465,0.3316162790697674
2000-07-15,0.0784857142857142,0.0428857142857142,0.8786571428571429,0.2244885714285715
2000-07-16,0.056975,0.03455,0.908425,0.11991
2000-07-17,0.0604193548387096,0.044516129032258,0.8950645161290323,0.1142193548387097
2000-07-18,0.0687241379310344,0.0393965517241379,0.8917931034482759,0.237353448275862
2000-07-19,0.0932,0.0363166666666666,0.8705000000000002,0.3144983333333334
2000-07-20,0.0781929824561403,0.0297894736842105,0.8920350877192982,0.2963631578947368
2000-07-21,0.0948627450980392,0.0432156862745098,0.8618627450980392,0.3415411764705882
2000-07-22,0.0965,0.0485588235294117,0.8549999999999998,0.3396441176470588
2000-07-23,0.10296875,0.0385625,0.8584999999999999,0.3125093750000001
2000-07-24,0.0431212121212121,0.0383939393939394,0.9184242424242424,0.0202121212121212
2000-07-25,0.078537037037037,0.0400925925925926,0.8813888888888891,0.2497962962962963
2000-07-26,0.1066666666666666,0.0312037037037037,0.8620740740740741,0.3818814814814816
2000-07-27,0.077754716981132,0.0444150943396226,0.8778301886792452,0.2538830188679244
2000-07-28,0.0834255319148936,0.0521914893617021,0.8643829787234039,0.1728489361702127
2000-07-29,0.10405,0.0438,0.852125,0.4305425000000001
2000-07-30,0.1077741935483871,0.0408387096774193,0.8513548387096777,0.2434387096774194
2000-07-31,0.0471612903225806,0.077258064516129,0.8755806451612903,-0.1032516129032258
2000-08-01,0.0628039215686274,0.0464509803921568,0.8907254901960783,0.1329509803921569
2000-08-02,0.0848181818181818,0.0490181818181818,0.8661818181818182,0.2678
2000-08-03,0.0747446808510638,0.0592127659574468,0.8659574468085105,0.1547936170212766
2000-08-04,0.0863442622950819,0.0367377049180327,0.8768524590163935,0.2551754098360655
2000-08-05,0.0837777777777777,0.0377777777777777,0.8784166666666668,0.2664888888888888
2000-08-06,0.0799090909090909,0.0341212121212121,0.8859393939393938,0.1672787878787878
2000-08-07,0.0427333333333333,0.0323666666666666,0.9249333333333334,0.1195333333333333
2000-08-08,0.0729811320754716,0.0408490566037735,0.8861509433962266,0.2298018867924528
2000-08-09,0.0792553191489361,0.0582765957446808,0.8624255319148935,0.178095744680851
2000-08-10,0.0774814814814815,0.0532222222222222,0.8693333333333333,0.1996074074074074
2000-08-11,0.0866666666666666,0.0427,0.8706833333333334,0.2593199999999999
2000-08-12,0.0804358974358974,0.0493589743589743,0.8702051282051284,0.2589923076923077
2000-08-13,0.0833548387096774,0.0456774193548387,0.8709354838709678,0.2160967741935484
2000-08-14,0.0468571428571428,0.0363928571428571,0.916607142857143,0.0850535714285714
2000-08-15,0.0840943396226415,0.0423962264150943,0.8735283018867925,0.2678471698113207
2000-08-16,0.0781525423728813,0.0383389830508474,0.8834406779661014,0.2703355932203389
2000-08-17,0.0803333333333333,0.0307857142857142,0.8888095238095239,0.3650214285714285
2000-08-18,0.1087924528301887,0.036188679245283,0.8550188679245282,0.4118018867924527
2000-08-19,0.0974999999999999,0.0562222222222222,0.8461388888888889,0.2902805555555555
2000-08-20,0.07571875,0.047125,0.8770624999999999,0.231425
2000-08-21,0.0649599999999999,0.04636,0.8886400000000002,0.1711639999999999
2000-08-22,0.0831020408163265,0.0463469387755102,0.8704489795918364,0.2932571428571429
2000-08-23,0.0736851851851852,0.0570185185185185,0.8693148148148149,0.2152259259259259
2000-08-24,0.0721489361702127,0.0415744680851063,0.8862978723404257,0.2560425531914893
2000-08-25,0.0666666666666666,0.0582666666666666,0.8750444444444446,0.1362577777777777
2000-08-26,0.0729444444444444,0.0538333333333333,0.87325,0.271061111111111
2000-08-27,0.0807142857142857,0.0797714285714285,0.8393999999999998,0.153302857142857
2000-08-28,0.0576428571428571,0.02425,0.9180357142857144,0.1986321428571429
2000-08-29,0.0756382978723404,0.046595744680851,0.8777659574468083,0.2072255319148936
2000-08-30,0.0891,0.03848,0.8724,0.3691160000000001
2000-08-31,0.0913584905660377,0.0622264150943396,0.8463962264150945,0.1155169811320754
2000-09-01,0.0794222222222222,0.0559555555555555,0.8646222222222223,0.2452355555555556
2000-09-02,0.07996875,0.0593437499999999,0.8607187499999999,0.1577625
2000-09-03,0.0817272727272727,0.0306363636363636,0.8876060606060606,0.2987787878787879
2000-09-04,0.05285,0.03205,0.9152,0.13801
2000-09-05,0.0744285714285714,0.0333928571428571,0.8922142857142857,0.2702642857142857
2000-09-06,0.0777115384615384,0.0495192307692307,0.8727115384615381,0.1488634615384615
2000-09-07,0.0895964912280701,0.0436140350877193,0.8667543859649124,0.2815561403508771
2000-09-08,0.0777307692307692,0.058826923076923,0.8635000000000003,0.1615596153846154
2000-09-09,0.1007647058823529,0.0591764705882353,0.8401470588235294,0.2442735294117647
2000-09-10,0.0709428571428571,0.0241714285714285,0.9049428571428568,0.2515628571428571
2000-09-11,0.0810625,0.04984375,0.8690937499999999,0.150553125
2000-09-12,0.0682295081967213,0.0485573770491803,0.8831967213114753,0.1631475409836065
2000-09-13,0.0659999999999999,0.0401186440677966,0.8938135593220339,0.2289101694915253
2000-09-14,0.0687894736842105,0.0359122807017543,0.8952456140350876,0.2274087719298246
2000-09-15,0.0725416666666666,0.0390208333333333,0.8885833333333334,0.1981604166666666
2000-09-16,0.0605806451612903,0.0467419354838709,0.8926774193548388,0.1585709677419354
2000-09-17,0.0728918918918919,0.0384324324324324,0.8886216216216216,0.232054054054054
2000-09-18,0.098030303030303,0.0404242424242424,0.8615454545454545,0.1998909090909091
2000-09-19,0.0761818181818181,0.0608,0.8629818181818182,0.1537163636363636
2000-09-20,0.0743894736842105,0.0499368421052631,0.8756105263157893,0.1190642105263157
2000-09-21,0.0664655172413793,0.0658965517241379,0.8677068965517238,0.0581689655172414
2000-09-22,0.0831875,0.0571666666666666,0.8596875000000002,0.1812708333333333
2000-09-23,0.0855652173913043,0.0584565217391304,0.8559347826086959,0.2165108695652173
2000-09-24,0.0692,0.042025,0.8886,0.11017
2000-09-25,0.0818181818181818,0.0289090909090909,0.8892727272727273,0.2574121212121212
2000-09-26,0.078298245614035,0.0425263157894737,0.8792105263157897,0.2630280701754385
2000-09-27,0.0742105263157894,0.0307017543859649,0.8950701754385963,0.2943543859649123
2000-09-28,0.0745818181818181,0.0363272727272727,0.8891090909090908,0.23246
2000-09-29,0.0716,0.0430181818181818,0.8853636363636361,0.2274781818181817
2000-09-30,0.0770487804878048,0.0496829268292682,0.8733170731707316,0.181819512195122
2000-10-01,0.0894,0.044225,0.8664250000000001,0.2141025
2000-10-02,0.0474838709677419,0.0261612903225806,0.9262903225806453,0.0890354838709677
2000-10-03,0.0872241379310345,0.0511379310344827,0.8616379310344825,0.2249224137931034
2000-10-04,0.0684848484848484,0.0536818181818181,0.877848484848485,0.1164348484848485
2000-10-05,0.0678360655737704,0.0502786885245901,0.8818524590163932,0.1508475409836065
2000-10-06,0.0925263157894736,0.0565964912280701,0.8508245614035088,0.1751754385964912
2000-10-07,0.0814594594594594,0.0547837837837838,0.8636486486486487,0.1886648648648649
2000-10-08,0.0845249999999999,0.0601249999999999,0.8554000000000002,0.1518724999999999
2000-10-09,0.0821621621621621,0.0407027027027026,0.8771351351351352,0.2208648648648648
2000-10-10,0.083576923076923,0.0506538461538461,0.8658076923076922,0.3222673076923076
2000-10-11,0.0775873015873015,0.0544761904761904,0.8678730158730156,0.2021047619047618
2000-10-12,0.0669629629629629,0.0477777777777777,0.8852962962962962,0.0876537037037037
2000-10-13,0.0877659574468085,0.0331489361702127,0.8791063829787237,0.2981340425531915
2000-10-14,0.0734444444444444,0.0454444444444444,0.8811666666666663,0.1994277777777777
2000-10-15,0.0587666666666666,0.0468,0.8943666666666664,0.0957266666666667
2000-10-16,0.0702777777777777,0.0551666666666666,0.8745277777777777,0.0139638888888888
2000-10-17,0.072537037037037,0.0569444444444444,0.8704814814814812,0.1169166666666666
2000-10-18,0.07612,0.0510199999999999,0.87284,0.198846
2000-10-19,0.0814821428571428,0.0470535714285714,0.8714821428571428,0.2437482142857143
2000-10-20,0.0673999999999999,0.04674,0.8858600000000001,0.165222
2000-10-21,0.0635428571428571,0.0550571428571428,0.8814000000000001,0.0012228571428571
2000-10-22,0.1169375,0.0395625,0.84346875,0.273534375
2000-10-23,0.0728857142857142,0.0508,0.8762571428571427,0.16268
2000-10-24,0.1146326530612244,0.048,0.8374285714285711,0.4253561224489794
2000-10-25,0.0915102040816326,0.0444897959183673,0.8640102040816324,0.2464265306122449
2000-10-26,0.0804727272727272,0.0389454545454545,0.8806,0.2781418181818182
2000-10-27,0.0815918367346938,0.0396734693877551,0.8786938775510205,0.262773469387755
2000-10-28,0.113,0.0381944444444444,0.8487500000000001,0.39245
2000-10-29,0.0843636363636363,0.03,0.8856363636363636,0.2734515151515151
2000-10-30,0.0764827586206896,0.0342413793103448,0.8892068965517241,0.2321896551724138
2000-10-31,0.0801333333333333,0.0318499999999999,0.8880000000000001,0.2374566666666667
2000-11-01,0.077640625,0.061765625,0.860546875,0.1449859374999999
2000-11-02,0.0709803921568627,0.0544901960784313,0.8744901960784313,0.2043274509803922
2000-11-03,0.0716086956521739,0.0555652173913043,0.8728043478260871,0.1175478260869565
2000-11-04,0.0922285714285714,0.0415428571428571,0.8661428571428572,0.2855228571428571
2000-11-05,0.1043823529411764,0.0608529411764706,0.8347647058823526,0.162785294117647
2000-11-06,0.0541428571428571,0.0426071428571428,0.9033214285714288,0.1607714285714286
2000-11-07,0.0695490196078431,0.059,0.8714117647058822,0.1223686274509804
2000-11-08,0.092078431372549,0.0518627450980392,0.8560392156862745,0.2662274509803922
2000-11-09,0.06462,0.0416,0.89376,0.1495739999999999
2000-11-10,0.0572641509433962,0.0478490566037735,0.8948867924528305,0.1184169811320754
2000-11-11,0.0726857142857142,0.0440571428571428,0.8832857142857143,0.2372428571428571
2000-11-12,0.0934117647058823,0.0406470588235294,0.8660000000000001,0.2321764705882353
2000-11-13,0.0672,0.0517999999999999,0.8809142857142858,0.1125942857142857
2000-11-14,0.0750377358490566,0.0421509433962264,0.8828301886792456,0.2099811320754716
2000-11-15,0.092551724137931,0.0518620689655172,0.855603448275862,0.3103362068965518
2000-11-16,0.0838620689655172,0.0640344827586207,0.8521551724137931,0.1104344827586207
2000-11-17,0.0843584905660377,0.0495283018867924,0.8660943396226415,0.1927924528301886
2000-11-18,0.07315625,0.05415625,0.8728749999999997,0.18418125
2000-11-19,0.0970882352941176,0.0355,0.8672941176470591,0.36995
2000-11-20,0.0648235294117647,0.0460294117647058,0.8892058823529412,0.1215823529411764
2000-11-21,0.0996938775510204,0.0402857142857142,0.8600408163265306,0.3475020408163266
2000-11-22,0.0750754716981132,0.050943396226415,0.8739811320754716,0.1670490566037736
2000-11-23,0.07975,0.0461136363636363,0.8741363636363637,0.1150068181818182
2000-11-24,0.107,0.033125,0.8599166666666666,0.3423291666666666
2000-11-25,0.0799999999999999,0.0543,0.8656250000000002,0.22578
2000-11-26,0.0959999999999999,0.0493548387096774,0.8547096774193548,0.2564290322580645
2000-11-27,0.0458461538461538,0.039,0.9151153846153844,0.0109807692307692
2000-11-28,0.0666551724137931,0.0390344827586206,0.8943103448275862,0.2143879310344827
2000-11-29,0.0498103448275862,0.0545689655172413,0.8956206896551725,0.0133448275862068
2000-11-30,0.1025232558139535,0.0445116279069767,0.8529883720930233,0.3707406976744185
2000-12-01,0.068204081632653,0.0485918367346938,0.8831836734693879,0.1331285714285714
2000-12-02,0.0648857142857142,0.0571714285714285,0.8779714285714283,0.1135314285714285
2000-12-03,0.0879696969696969,0.042,0.8700909090909091,0.2488515151515152
2000-12-04,0.0859666666666666,0.0579,0.8560333333333333,0.1749866666666666
2000-12-05,0.08396875,0.04865625,0.8673593749999999,0.2668124999999999
2000-12-06,0.073,0.0408771929824561,0.8861578947368418,0.1992333333333333
